method,dataset,depth,param_type,param_value,num_subgroups,num_candidates,pruned_subgroups,auc,max_quality,time_seconds,total_points,original_hull_points,removed_points,new_hull_points,original_auc,new_auc,auc_reduction,original_area,new_area,area_reduction,original_max_quality,new_max_quality,selected_points,avg_distance_to_hull,min_diagonal_distance,max_diagonal_distance,threshold_used
basic_roc_search,adult,1,,,133.0,132.0,15.0,0.5042065149066094,0.5176005747126438,1.7186055183410645,,,,,,,,,,,,,,,,,
basic_roc_search,adult,2,,,1849.0,1716.0,20.0,0.6010629938936783,0.5493444683908046,3.5854830741882324,,,,,,,,,,,,,,,,,
basic_roc_search,adult,3,,,3850.0,2001.0,18.0,0.635596264367816,0.569055316091954,4.567624092102051,,,,,,,,,,,,,,,,,
basic_roc_search,adult,4,,,5479.0,1629.0,17.0,0.6638688712284481,0.5742636494252873,3.7465295791625977,,,,,,,,,,,,,,,,,
remove_hull_points,adult,1,,,,,,,,0.0022711753845214844,133.0,6.0,6.0,7.0,0.7938723509339081,0.723211880387931,0.07066047054597702,0.29387235093390807,0.22321188038793108,0.07066047054597699,0.5176005747126438,0.35811781609195403,,,,,
remove_hull_points,adult,2,,,,,,,,0.0044498443603515625,1849.0,11.0,11.0,11.0,0.8390046919899425,0.8386960084410919,0.0003086835488506079,0.3390046919899425,0.338696008441092,0.00030868354885049687,0.5493444683908046,0.5493444683908046,,,,,
remove_hull_points,adult,3,,,,,,,,0.008668661117553711,3850.0,14.0,14.0,14.0,0.8525418687140804,0.8512706537356322,0.0012712149784482873,0.3525418687140805,0.3512706537356322,0.0012712149784482873,0.569055316091954,0.569055316091954,,,,,
remove_hull_points,adult,4,,,,,,,,0.009156227111816406,5479.0,13.0,13.0,13.0,0.8566782282686782,0.8558503951149424,0.0008278331537358019,0.3566782282686782,0.3558503951149426,0.0008278331537355799,0.5742636494252873,0.5742636494252873,,,,,
closest_points_to_hull,adult,1,n_points,10.0,,,,,,0.0026483535766601562,133.0,,,4.0,0.7938723509339081,0.540735003591954,0.25313734734195403,0.29387235093390807,0.040735003591954005,0.25313734734195403,0.5176005747126438,0.06366738505747126,0.0,0.0,,,
closest_points_to_hull,adult,1,n_points,20.0,,,,,,0.0021240711212158203,133.0,,,5.0,0.7938723509339081,0.6360649021192529,0.15780744881465514,0.29387235093390807,0.13606490211925287,0.1578074488146552,0.5176005747126438,0.21798670977011492,0.0,0.0,,,
closest_points_to_hull,adult,1,n_points,50.0,,,,,,0.0025482177734375,133.0,,,7.0,0.7938723509339081,0.723211880387931,0.07066047054597702,0.29387235093390807,0.22321188038793108,0.07066047054597699,0.5176005747126438,0.35811781609195403,0.0,0.0,,,
closest_points_to_hull,adult,1,n_points,100.0,,,,,,0.0020995140075683594,133.0,,,7.0,0.7938723509339081,0.723211880387931,0.07066047054597702,0.29387235093390807,0.22321188038793108,0.07066047054597699,0.5176005747126438,0.35811781609195403,0.0,0.0,,,
closest_points_to_hull,adult,2,n_points,10.0,,,,,,0.006629467010498047,1849.0,,,7.0,0.8390046919899425,0.8371666217672413,0.0018380702227012158,0.3390046919899425,0.3371666217672415,0.0018380702227009937,0.5493444683908046,0.5493444683908046,0.0,0.0,,,
closest_points_to_hull,adult,2,n_points,20.0,,,,,,0.005588054656982422,1849.0,,,7.0,0.8390046919899425,0.8371666217672413,0.0018380702227012158,0.3390046919899425,0.3371666217672415,0.0018380702227009937,0.5493444683908046,0.5493444683908046,0.0,0.0,,,
closest_points_to_hull,adult,2,n_points,50.0,,,,,,0.004105567932128906,1849.0,,,8.0,0.8390046919899425,0.8372788703304598,0.0017258216594827624,0.3390046919899425,0.33727887033045983,0.0017258216594826514,0.5493444683908046,0.5493444683908046,0.0,0.0,,,
closest_points_to_hull,adult,2,n_points,100.0,,,,,,0.0035746097564697266,1849.0,,,9.0,0.8390046919899425,0.8379439430675287,0.0010607489224138122,0.3390046919899425,0.3379439430675288,0.0010607489224137012,0.5493444683908046,0.5493444683908046,0.0,0.0,,,
closest_points_to_hull,adult,3,n_points,10.0,,,,,,0.007691144943237305,3850.0,,,5.0,0.8525418687140804,0.8312539286997126,0.021287940014367845,0.3525418687140805,0.3312539286997126,0.0212879400143679,0.569055316091954,0.5506465517241379,0.0,0.0,,,
closest_points_to_hull,adult,3,n_points,20.0,,,,,,0.022118568420410156,3850.0,,,5.0,0.8525418687140804,0.8312539286997126,0.021287940014367845,0.3525418687140805,0.3312539286997126,0.0212879400143679,0.569055316091954,0.5506465517241379,0.0,0.0,,,
closest_points_to_hull,adult,3,n_points,50.0,,,,,,0.011974096298217773,3850.0,,,7.0,0.8525418687140804,0.835595141882184,0.016946726831896464,0.3525418687140805,0.33559514188218387,0.01694672683189663,0.569055316091954,0.569055316091954,0.0,0.0,,,
closest_points_to_hull,adult,3,n_points,100.0,,,,,,0.01268458366394043,3850.0,,,8.0,0.8525418687140804,0.8475383890086207,0.005003479705459779,0.3525418687140805,0.34753838900862066,0.0050034797054598346,0.569055316091954,0.569055316091954,0.0,0.0,,,
closest_points_to_hull,adult,4,n_points,10.0,,,,,,0.016938209533691406,5479.0,,,1.0,0.8566782282686782,0.5143229166666667,0.3423553116020115,0.3566782282686782,0.014322916666666689,0.3423553116020115,0.5742636494252873,0.02864583333333337,0.0,0.0,,,
closest_points_to_hull,adult,4,n_points,20.0,,,,,,0.014348268508911133,5479.0,,,3.0,0.8566782282686782,0.7932156968390804,0.06346253142959779,0.3566782282686782,0.2932156968390805,0.06346253142959768,0.5742636494252873,0.4222341954022989,0.0,0.0,,,
closest_points_to_hull,adult,4,n_points,50.0,,,,,,0.010155439376831055,5479.0,,,7.0,0.8566782282686782,0.8477348239942529,0.008943404274425304,0.3566782282686782,0.3477348239942529,0.008943404274425304,0.5742636494252873,0.5742636494252873,0.0,0.0,,,
closest_points_to_hull,adult,4,n_points,100.0,,,,,,0.011333227157592773,5479.0,,,8.0,0.8566782282686782,0.8491098688936781,0.007568359375000111,0.3566782282686782,0.3491098688936782,0.007568359375,0.5742636494252873,0.5742636494252873,0.0,0.0,,,
furthest_from_diagonal,adult,1,n_points,10.0,,,,,,0.001295328140258789,133.0,,,3.0,0.7938723509339081,0.710308908045977,0.08356344288793105,0.29387235093390807,0.21030890804597702,0.08356344288793105,0.5176005747126438,0.35811781609195403,0.0,,0.0,0.0,
furthest_from_diagonal,adult,1,n_points,20.0,,,,,,0.0009667873382568359,133.0,,,5.0,0.7938723509339081,0.7211100260416666,0.07276232489224144,0.29387235093390807,0.22111002604166669,0.07276232489224138,0.5176005747126438,0.35811781609195403,0.0,,0.0,0.0,
furthest_from_diagonal,adult,1,n_points,50.0,,,,,,0.001039266586303711,133.0,,,7.0,0.7938723509339081,0.723211880387931,0.07066047054597702,0.29387235093390807,0.22321188038793108,0.07066047054597699,0.5176005747126438,0.35811781609195403,0.0,,0.0,0.0,
furthest_from_diagonal,adult,1,n_points,100.0,,,,,,0.0020945072174072266,133.0,,,7.0,0.7938723509339081,0.723211880387931,0.07066047054597702,0.29387235093390807,0.22321188038793108,0.07066047054597699,0.5176005747126438,0.35811781609195403,0.0,,0.0,0.0,
furthest_from_diagonal,adult,2,n_points,10.0,,,,,,0.002749919891357422,1849.0,,,2.0,0.8390046919899425,0.7765692349137931,0.06243545707614939,0.3390046919899425,0.27656923491379315,0.06243545707614934,0.5493444683908046,0.5493444683908046,0.0,,0.0,0.0,
furthest_from_diagonal,adult,2,n_points,20.0,,,,,,0.002820730209350586,1849.0,,,2.0,0.8390046919899425,0.7765692349137931,0.06243545707614939,0.3390046919899425,0.27656923491379315,0.06243545707614934,0.5493444683908046,0.5493444683908046,0.0,,0.0,0.0,
furthest_from_diagonal,adult,2,n_points,50.0,,,,,,0.0059392452239990234,1849.0,,,2.0,0.8390046919899425,0.8044096848060345,0.034595007183908066,0.3390046919899425,0.3044096848060345,0.03459500718390801,0.5493444683908046,0.5493444683908046,0.0,,0.0,0.0,
furthest_from_diagonal,adult,2,n_points,100.0,,,,,,0.004502296447753906,1849.0,,,3.0,0.8390046919899425,0.8153595321479885,0.023645159841954033,0.3390046919899425,0.31535953214798845,0.023645159841954033,0.5493444683908046,0.5493444683908046,0.0,,0.0,0.0,
furthest_from_diagonal,adult,3,n_points,10.0,,,,,,0.0061452388763427734,3850.0,,,2.0,0.8525418687140804,0.7901007992097702,0.062441069504310276,0.3525418687140805,0.2901007992097701,0.06244106950431039,0.569055316091954,0.569055316091954,0.0,,0.0,0.0,
furthest_from_diagonal,adult,3,n_points,20.0,,,,,,0.010459184646606445,3850.0,,,2.0,0.8525418687140804,0.7901007992097702,0.062441069504310276,0.3525418687140805,0.2901007992097701,0.06244106950431039,0.569055316091954,0.569055316091954,0.0,,0.0,0.0,
furthest_from_diagonal,adult,3,n_points,50.0,,,,,,0.010495424270629883,3850.0,,,2.0,0.8525418687140804,0.7901007992097702,0.062441069504310276,0.3525418687140805,0.29010079920977005,0.06244106950431044,0.569055316091954,0.569055316091954,0.0,,0.0,0.0,
furthest_from_diagonal,adult,3,n_points,100.0,,,,,,0.0099029541015625,3850.0,,,2.0,0.8525418687140804,0.7901007992097702,0.062441069504310276,0.3525418687140805,0.29010079920977005,0.06244106950431044,0.569055316091954,0.569055316091954,0.0,,0.0,0.0,
furthest_from_diagonal,adult,4,n_points,10.0,,,,,,0.00729060173034668,5479.0,,,1.0,0.8566782282686782,0.7871318247126435,0.0695464035560347,0.3566782282686782,0.2871318247126437,0.06954640355603448,0.5742636494252873,0.5742636494252873,0.0,,0.0,0.0,
furthest_from_diagonal,adult,4,n_points,20.0,,,,,,0.007898092269897461,5479.0,,,1.0,0.8566782282686782,0.7871318247126435,0.0695464035560347,0.3566782282686782,0.2871318247126437,0.06954640355603448,0.5742636494252873,0.5742636494252873,0.0,,0.0,0.0,
furthest_from_diagonal,adult,4,n_points,50.0,,,,,,0.014131546020507812,5479.0,,,2.0,0.8566782282686782,0.7922671964798851,0.06441103178879315,0.3566782282686782,0.292267196479885,0.06441103178879315,0.5742636494252873,0.5742636494252873,0.0,,0.0,0.0,
furthest_from_diagonal,adult,4,n_points,100.0,,,,,,0.011645793914794922,5479.0,,,3.0,0.8566782282686782,0.7963698814655172,0.060308346803160995,0.3566782282686782,0.29636988146551724,0.06030834680316094,0.5742636494252873,0.5742636494252873,0.0,,0.0,0.0,
below_hull_percentage,adult,1,distance_percentage,0.5,,,,,,0.0017092227935791016,133.0,,,0.0,0.0,0.0,0.0,0.29387235093390807,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
below_hull_percentage,adult,1,distance_percentage,1.0,,,,,,0.0014252662658691406,133.0,,,0.0,0.0,0.0,0.0,0.29387235093390807,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
below_hull_percentage,adult,1,distance_percentage,2.0,,,,,,0.0021920204162597656,133.0,,,1.0,0.7938723509339081,0.5926948635057472,0.20117748742816088,0.29387235093390807,0.09269486350574718,0.20117748742816088,0.5176005747126438,0.18538972701149425,0.0,,,0.0,0.0
below_hull_percentage,adult,1,distance_percentage,5.0,,,,,,0.002483844757080078,133.0,,,2.0,0.7938723509339081,0.6839080459770115,0.10996430495689657,0.29387235093390807,0.1839080459770115,0.10996430495689657,0.5176005747126438,0.35811781609195403,0.0,,,0.0,0.0
below_hull_percentage,adult,1,distance_percentage,10.0,,,,,,0.0025568008422851562,133.0,,,2.0,0.7938723509339081,0.6839080459770115,0.10996430495689657,0.29387235093390807,0.1839080459770115,0.10996430495689657,0.5176005747126438,0.35811781609195403,0.0,,,0.0,0.0
below_hull_percentage,adult,2,distance_percentage,0.5,,,,,,0.01352381706237793,1849.0,,,4.0,0.8390046919899425,0.8004192483836208,0.03858544360632177,0.3390046919899425,0.3004192483836207,0.03858544360632177,0.5493444683908046,0.5425197557471264,0.0,,,0.0,0.0
below_hull_percentage,adult,2,distance_percentage,1.0,,,,,,0.013704299926757812,1849.0,,,6.0,0.8390046919899425,0.8078108162715518,0.031193875718390718,0.3390046919899425,0.3078108162715517,0.031193875718390773,0.5493444683908046,0.5425197557471264,0.0,,,0.0,0.0
below_hull_percentage,adult,2,distance_percentage,2.0,,,,,,0.00882101058959961,1849.0,,,7.0,0.8390046919899425,0.8079904139727012,0.031014278017241326,0.3390046919899425,0.30799041397270116,0.031014278017241326,0.5493444683908046,0.5425197557471264,0.0,,,0.0,0.0
below_hull_percentage,adult,2,distance_percentage,5.0,,,,,,0.01067662239074707,1849.0,,,8.0,0.8390046919899425,0.8192489448635059,0.019755747126436685,0.3390046919899425,0.31924894486350575,0.01975574712643674,0.5493444683908046,0.5425197557471264,0.0,,,0.0,0.0
below_hull_percentage,adult,2,distance_percentage,10.0,,,,,,0.013335704803466797,1849.0,,,10.0,0.8390046919899425,0.8301230244252875,0.008881667564655027,0.3390046919899425,0.33012302442528735,0.008881667564655138,0.5493444683908046,0.5425197557471264,0.0,,,0.0,0.0
below_hull_percentage,adult,3,distance_percentage,0.5,,,,,,0.02395486831665039,3850.0,,,6.0,0.8525418687140804,0.8048530666307472,0.04768880208333326,0.3525418687140805,0.30485306663074707,0.047688802083333426,0.569055316091954,0.5524425287356323,0.0,,,0.0,0.0
below_hull_percentage,adult,3,distance_percentage,1.0,,,,,,0.022200345993041992,3850.0,,,6.0,0.8525418687140804,0.8048530666307472,0.04768880208333326,0.3525418687140805,0.30485306663074707,0.047688802083333426,0.569055316091954,0.5524425287356323,0.0,,,0.0,0.0
below_hull_percentage,adult,3,distance_percentage,2.0,,,,,,0.028873443603515625,3850.0,,,9.0,0.8525418687140804,0.8368158450071839,0.015726023706896575,0.3525418687140805,0.336815845007184,0.01572602370689652,0.569055316091954,0.5524425287356323,0.0,,,0.0,0.0
below_hull_percentage,adult,3,distance_percentage,5.0,,,,,,0.027927160263061523,3850.0,,,13.0,0.8525418687140804,0.8444319100215518,0.008109958692528618,0.3525418687140805,0.34443191002155177,0.00810995869252873,0.569055316091954,0.5524425287356323,0.0,,,0.0,0.0
below_hull_percentage,adult,3,distance_percentage,10.0,,,,,,0.026782751083374023,3850.0,,,14.0,0.8525418687140804,0.8444543597341954,0.008087508979885083,0.3525418687140805,0.34445435973419547,0.008087508979885027,0.569055316091954,0.5524425287356323,0.0,,,0.0,0.0
below_hull_percentage,adult,4,distance_percentage,0.5,,,,,,0.037343502044677734,5479.0,,,10.0,0.8566782282686782,0.8440558773347702,0.012622350933908066,0.3566782282686782,0.34405587733477017,0.012622350933908011,0.5742636494252873,0.5703573994252873,0.0,,,0.0,0.0
below_hull_percentage,adult,4,distance_percentage,1.0,,,,,,0.028347253799438477,5479.0,,,11.0,0.8566782282686782,0.847552420079023,0.009125808189655249,0.3566782282686782,0.34755242007902304,0.009125808189655138,0.5742636494252873,0.5703573994252873,0.0,,,0.0,0.0
below_hull_percentage,adult,4,distance_percentage,2.0,,,,,,0.03277301788330078,5479.0,,,14.0,0.8566782282686782,0.8537653780531609,0.0029128502155173486,0.3566782282686782,0.35376537805316094,0.0029128502155172376,0.5742636494252873,0.5703573994252873,0.0,,,0.0,0.0
