rank,conditions,coverage,coverage_ratio,tpr,fpr,precision,roc_quality,keep_reason
2682,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A5 == 1.0,72,0.11026033690658499,0.07881773399014778,0.12444444444444444,0.2222222222222222,-0.04562671045429666,FINAL_SELECTION
2683,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A5 != 1.0,82,0.12557427258805512,0.11822660098522167,0.1288888888888889,0.2926829268292683,-0.010662287903667217,FINAL_SELECTION
2684,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A4 >= 0.0,154,0.23583460949464014,0.19704433497536947,0.25333333333333335,0.2597402597402597,-0.05628899835796389,FINAL_SELECTION
2685,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A4 <= 0.0,141,0.21592649310872894,0.1921182266009852,0.22666666666666666,0.2765957446808511,-0.034548440065681446,FINAL_SELECTION
2686,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A4 == 0.0,141,0.21592649310872894,0.1921182266009852,0.22666666666666666,0.2765957446808511,-0.034548440065681446,FINAL_SELECTION
2687,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A4 <= 2,154,0.23583460949464014,0.19704433497536947,0.25333333333333335,0.2597402597402597,-0.05628899835796389,FINAL_SELECTION
2688,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A4 != 2,153,0.2343032159264931,0.19704433497536947,0.2511111111111111,0.26143790849673204,-0.05406677613574165,FINAL_SELECTION
2689,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A3 >= 0,154,0.23583460949464014,0.19704433497536947,0.25333333333333335,0.2597402597402597,-0.05628899835796389,FINAL_SELECTION
2690,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A3 != 0,154,0.23583460949464014,0.19704433497536947,0.25333333333333335,0.2597402597402597,-0.05628899835796389,FINAL_SELECTION
2691,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A3 >= 12.0,105,0.16079632465543645,0.1330049261083744,0.17333333333333334,0.2571428571428571,-0.04032840722495895,FINAL_SELECTION
2692,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A3 <= 12.0,67,0.10260336906584992,0.10344827586206896,0.10222222222222223,0.31343283582089554,0.0012260536398467359,FINAL_SELECTION
2693,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A3 != 12.0,136,0.2082695252679939,0.15763546798029557,0.2311111111111111,0.23529411764705882,-0.07347564313081553,FINAL_SELECTION
2694,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A3 >= 16.0,84,0.12863705972434916,0.08866995073891626,0.14666666666666667,0.21428571428571427,-0.05799671592775041,FINAL_SELECTION
2695,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A3 <= 16.0,80,0.1225114854517611,0.11822660098522167,0.12444444444444444,0.3,-0.006217843459222772,FINAL_SELECTION
2696,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A3 != 16.0,144,0.22052067381316998,0.18719211822660098,0.23555555555555555,0.2638888888888889,-0.04836343732895457,FINAL_SELECTION
2697,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A2 >= 0.0,154,0.23583460949464014,0.19704433497536947,0.25333333333333335,0.2597402597402597,-0.05628899835796389,FINAL_SELECTION
2698,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A2 <= 0.0,67,0.10260336906584992,0.10837438423645321,0.1,0.3283582089552239,0.008374384236453203,FINAL_SELECTION
2699,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A2 == 0.0,67,0.10260336906584992,0.10837438423645321,0.1,0.3283582089552239,0.008374384236453203,FINAL_SELECTION
2700,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A2 != 0.0,87,0.1332312404287902,0.08866995073891626,0.15333333333333332,0.20689655172413793,-0.06466338259441706,FINAL_SELECTION
2701,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A2 >= 5.0,66,0.10107197549770292,0.06896551724137931,0.11555555555555555,0.21212121212121213,-0.04659003831417624,FINAL_SELECTION
2702,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A2 <= 5.0,88,0.13476263399693722,0.12807881773399016,0.13777777777777778,0.29545454545454547,-0.009698960043787619,FINAL_SELECTION
2703,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A2 != 5.0,154,0.23583460949464014,0.19704433497536947,0.25333333333333335,0.2597402597402597,-0.05628899835796389,FINAL_SELECTION
2704,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A2 <= 400.0,128,0.19601837672281777,0.1724137931034483,0.20666666666666667,0.2734375,-0.03425287356321838,FINAL_SELECTION
2705,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A2 != 400.0,152,0.2327718223583461,0.1921182266009852,0.2511111111111111,0.2565789473684211,-0.05899288451012591,FINAL_SELECTION
2706,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A1 >= 0.0,154,0.23583460949464014,0.19704433497536947,0.25333333333333335,0.2597402597402597,-0.05628899835796389,FINAL_SELECTION
2707,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A1 != 0.0,107,0.1638591117917305,0.13793103448275862,0.17555555555555555,0.2616822429906542,-0.03762452107279693,FINAL_SELECTION
2708,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A1 >= 1.0,107,0.1638591117917305,0.13793103448275862,0.17555555555555555,0.2616822429906542,-0.03762452107279693,FINAL_SELECTION
2709,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A1 <= 1.0,154,0.23583460949464014,0.19704433497536947,0.25333333333333335,0.2597402597402597,-0.05628899835796389,FINAL_SELECTION
2710,A15 >= 0 AND A14 >= 0.0 AND A13 != 0.0 AND A1 == 1.0,107,0.1638591117917305,0.13793103448275862,0.17555555555555555,0.2616822429906542,-0.03762452107279693,FINAL_SELECTION
2711,A15 >= 0 AND A14 >= 0.0 AND A13 <= 2 AND A12 >= 0.0,653,1.0,1.0,1.0,0.3108728943338438,0.0,FINAL_SELECTION
2712,A15 >= 0 AND A14 >= 0.0 AND A13 <= 2 AND A12 <= 0.0,499,0.7641653905053599,0.8029556650246306,0.7466666666666667,0.32665330661322645,0.05628899835796386,FINAL_SELECTION
2713,A15 >= 0 AND A14 >= 0.0 AND A13 <= 2 AND A12 == 0.0,499,0.7641653905053599,0.8029556650246306,0.7466666666666667,0.32665330661322645,0.05628899835796386,FINAL_SELECTION
2714,A15 >= 0 AND A14 >= 0.0 AND A13 <= 2 AND A12 != 0.0,154,0.23583460949464014,0.19704433497536947,0.25333333333333335,0.2597402597402597,-0.05628899835796389,FINAL_SELECTION
2715,A15 >= 0 AND A14 >= 0.0 AND A13 <= 2 AND A12 <= 2,653,1.0,1.0,1.0,0.3108728943338438,0.0,FINAL_SELECTION
2716,A15 >= 0 AND A14 >= 0.0 AND A13 <= 2 AND A12 != 2,651,0.996937212863706,0.9950738916256158,0.9977777777777778,0.3102918586789555,-0.002703886152161994,FINAL_SELECTION
2717,A15 >= 0 AND A14 >= 0.0 AND A13 <= 2 AND A11 >= 0,653,1.0,1.0,1.0,0.3108728943338438,0.0,FINAL_SELECTION
2718,A15 >= 0 AND A14 >= 0.0 AND A13 <= 2 AND A11 <= 0,63,0.09647779479326186,0.04926108374384237,0.11777777777777777,0.15873015873015872,-0.0685166940339354,FINAL_SELECTION
